published_at,date,title,summary,relevance_score,finbert_confidence,finbert_sentiment_score,source_system,cross_source_key,quality,weight,weighted_sentiment,positive_weight,negative_weight
2015-01-05T19:39:04,2015-01-05T00:00:00,How to be a winner: the books that inspire Mark Zuckerberg and other high flyers,Stuart Jeffries:  The Facebook CEO cites leadership tome The End of Power as essential for getting ahead in business. But what do other power players such as President Putin and Bill Gates read?,0.7000000000000001,0.9307576417922974,0.0,GUARDIAN,cca13aa06867187341788a30,0.6515303492546082,0.6515303492546082,0.0,0.0,0.0
2015-01-06T11:45:10,2015-01-06T00:00:00,The greatest trick Obama ever pulled was convincing the world America isn't still at war,"Trevor Timm:  Afghanistan. Iraq. The illegal conflict with Isis. Secret drone strikes across the Middle East: You would think Congress might want to vote on the Forever War. But you would be very, very wrong",0.7000000000000001,0.7026875615119934,0.0,GUARDIAN,b784654fc7dec49b006c7c10,0.49188129305839545,0.49188129305839545,0.0,0.0,0.0
2015-01-06T17:15:07,2015-01-06T00:00:00,"Global service sector growth weakens, as oil price falls further","All the latest economic and financial news, as the latest PMI reports show a slowdown in Europe and the UK",0.75,0.9607122540473938,-0.9607122540473938,GUARDIAN,d9c0443ed68258fd42f5bcc2,0.7205341905355453,0.7205341905355453,-0.6922260263076181,0.0,0.7205341905355453
2015-01-06T20:17:05,2015-01-06T00:00:00,Lacklustre films blamed for record fall in box office takings,"Revenues at UK and Irish cinemas fell 2.9% to £1.13bn, the most significant fall since records began in 1991",0.7000000000000001,0.9760994911193848,-0.9760994911193848,GUARDIAN,7930df2abe37beef3a44d911,0.6832696437835694,0.6832696437835694,-0.6669391515944654,0.0,0.6832696437835694
2015-01-06T21:15:45,2015-01-06T00:00:00,Alan Dershowitz vows to fight 'outrageous' underage sex allegations,Harvard law professor accused of having sex with a minor on private planes but lawyers say allegations are categorically false,0.7000000000000001,0.7344987988471985,-0.7344987988471985,GUARDIAN,83d3c8500b52e719dd0deda1,0.5141491591930389,0.5141491591930389,-0.37764193985558414,0.0,0.5141491591930389
2015-01-07T08:36:42,2015-01-07T00:00:00,Today's media stories from the papers,"Our roundup of the day's media stories, including Peter Greste lawyer says release is not imminent and Top Gear on top of Christmas iPlayer charts",0.7000000000000001,0.9076606631278992,0.0,GUARDIAN,f60a8b26ed5279e8f11eec43,0.6353624641895295,0.6353624641895295,0.0,0.0,0.0
2015-01-07T14:06:57,2015-01-07T00:00:00,Aamir Khan's religious satire PK becomes India's most successful film,In this week’s instalment of our series tracking cinema’s worldwide winners … • Aamir Khan breaks Bollywood worldwide record for the fourth time • Big Hero 6’s Japanese overtures go down well in the far east • Angelina Jolie earns her box-office stripes with Unbroken,0.7000000000000001,0.8745248913764954,0.8745248913764954,GUARDIAN,f8d98aa5de46ecdab8f9f1b1,0.6121674239635468,0.6121674239635468,0.5353556499459498,0.6121674239635468,0.0
2015-01-07T15:09:36,2015-01-07T00:00:00,Bafta rising star nods for Gugu Mbatha-Raw and Jack O’Connell,"Dido and Starred Up actors among nominees for prestigious award, which honours future stars of cinema",0.7000000000000001,0.6525782942771912,0.6525782942771912,GUARDIAN,e91f120adf35a677fd5c7764,0.45680480599403384,0.45680480599403384,0.2981009011132098,0.45680480599403384,0.0
2015-01-07T16:31:23,2015-01-07T00:00:00,Oil slump drags eurozone into deflation – business live,"All the latest economic and financial news, as the eurozone consumer prices index turns negative",0.75,0.5137037038803101,-0.5137037038803101,GUARDIAN,d9d43962e13a8ae6c5a39e98,0.38527777791023254,0.38527777791023254,-0.19791862153526196,0.0,0.38527777791023254
2015-01-07T17:38:30,2015-01-07T00:00:00,"Middle class short-changed by US economic recovery, says Elizabeth Warren",Warren says America’s middle class is yet to feel the positive effects of the Obama administration’s efforts to revive the economy,0.7000000000000001,0.9045323729515076,0.9045323729515076,GUARDIAN,461a407a75d8192e48d23ab7,0.6331726610660554,0.6331726610660554,0.5727251696020997,0.6331726610660554,0.0
2015-01-07T21:15:04,2015-01-07T00:00:00,McDonald's plans to launch a charity partnership to draw in millennials,McDonald’s is looking to attract more millennials by teaming up with charities,0.7000000000000001,0.8165930509567261,0.8165930509567261,GUARDIAN,f0b083d0a29fbba4a9d40267,0.5716151356697083,0.5716151356697083,0.46677694760957006,0.5716151356697083,0.0
2015-01-08T09:01:05,2015-01-08T00:00:00,Today's media stories from the papers,"Our roundup of the day's media stories, including the latest on the arrests made of Charlie Hebdo attack suspects",0.7000000000000001,0.9347351789474488,0.0,GUARDIAN,bb0e0c4c603255a6ae43a44b,0.6543146252632143,0.6543146252632143,0.0,0.0,0.0
2015-01-08T09:30:45,2015-01-08T00:00:00,Facebook trumpets video growth as it prepares to take on YouTube,"With 1bn views a day, the social network says that its users are now seeing nearly four times more videos in their news feeds than a year ago",0.75,0.54115891456604,0.0,GUARDIAN,e470bdc297946a73c8dba77d,0.40586918592453003,0.40586918592453003,0.0,0.0,0.0
2015-01-08T15:00:11,2015-01-08T00:00:00,House Democrats swiftly kill a quiet Republican plot to protect Wall Street,HR 37 was a Frankenbill of measures designed to dial back the clock on financial regulation. Democrats stopped it just in time — David Dayen explains,0.8125,0.5195109248161316,0.0,GUARDIAN,f953dce1c3cd8e0775ef51d0,0.4221026264131069,0.4221026264131069,0.0,0.0,0.0
2015-01-08T17:24:26,2015-01-08T00:00:00,"Tesco turnaround plan: prices cut, stores to close – business liveblog","Britain’s biggest supermarket chain announces plans to shut 43 stores, widespread price cuts, and poaches Halfords CEO to run its UK operations",0.75,0.9415483474731444,-0.9415483474731444,GUARDIAN,70079a41d043d59d537ebee7,0.7061612606048583,0.7061612606048583,-0.6648849679720568,0.0,0.7061612606048583
2015-01-09T08:48:11,2015-01-09T00:00:00,Today's media stories from the papers,"Our roundup of the day's media stories, including the latest on the Charlie Hebdo attack and Top Gear publisher announces 75% rise in profits",0.7000000000000001,0.9024372100830078,0.9024372100830078,GUARDIAN,efed778c683d8b373413a2d7,0.6317060470581055,0.6317060470581055,0.570075042699682,0.6317060470581055,0.0
2015-01-09T09:35:11,2015-01-09T00:00:00,Baftas 2015 – Grand Budapest Hotel leads the nominations with 11,All the action and comment on the announcement of the 68th Bafta film awards nominations,0.7000000000000001,0.9459753632545472,0.0,GUARDIAN,2ffb1a1ee7743bf3e53e1504,0.6621827542781831,0.6621827542781831,0.0,0.0,0.0
2015-01-09T16:42:12,2015-01-09T00:00:00,"US unemployment rate drops to 5.6%, but wages fall – business live","America created 252,000 new jobs last month, pushing the jobless rate to its lowest since June 2008, but average earnings paid to workers fell by 0.2%",0.8125,0.972347378730774,-0.972347378730774,GUARDIAN,0fd24db5f36f900e2ca0db95,0.7900322452187539,0.7900322452187539,-0.7681857827512435,0.0,0.7900322452187539
2015-01-09T17:14:12,2015-01-09T00:00:00,Reese Witherspoon: behind-the-scenes revival of Hollywood’s unlikely feminist,Actor has emerged as an influential producer with two major films restoring her position as a leading figure in US film industry,0.7000000000000001,0.8890474438667297,0.8890474438667297,GUARDIAN,702a3148ee1c9f94c4e81d5c,0.6223332107067109,0.6223332107067109,0.5532837502121762,0.6223332107067109,0.0
2015-01-09T17:31:36,2015-01-09T00:00:00,Greek minister moves to allay fears of bank run,"Gikas Hardouvelis says probability of a bank run is small and deposits are safe, as Greece prepares for snap general election",0.7000000000000001,0.6154705286026001,-0.6154705286026001,GUARDIAN,6b75dccb9947942040e84d22,0.4308293700218201,0.4308293700218201,-0.2651627801048548,0.0,0.4308293700218201
2015-01-09T23:08:28,2015-01-09T00:00:00,Mitt Romney 'considering' 2016 presidential run despite two previous losses,Former Massachusetts governor lost to Barack Obama in 2012 reportedly motivated by unrest overseas and economy,0.7000000000000001,0.8986322283744812,-0.8986322283744812,GUARDIAN,9b7fafa0c074d8c762efd47a,0.6290425598621369,0.6290425598621369,-0.5652779173113001,0.0,0.6290425598621369
2015-01-12T14:03:28,2015-01-12T00:00:00,Uber NYC closes five offices over data sharing squabble,"Information about passenger journeys will not be shared, for now",0.75,0.9107270240783693,-0.9107270240783693,GUARDIAN,01515e485b229fd7d2cbeea4,0.683045268058777,0.683045268058777,-0.622067784289982,0.0,0.683045268058777
2015-01-12T17:07:57,2015-01-12T00:00:00,FTSE flat as oil slump hits energy shares while Standard Charted down on fundraising talk,"Analysts say bank may need to raise $6.9bn and make more provisions, while ITV hit by sell note",0.75,0.9648227691650392,-0.9648227691650392,GUARDIAN,c9ae87dcffee9692e9593b91,0.7236170768737794,0.7236170768737794,-0.6981622319244709,0.0,0.7236170768737794
2015-01-12T17:45:14,2015-01-12T00:00:00,Oil price slides after Goldman Sachs slashes forecasts – business live,"Brent crude hits lowest level since April 2009, after Goldman Sachs revises its view of the oil markets.",0.75,0.9644360542297364,-0.9644360542297364,GUARDIAN,de43ead81d92f7b655524eb3,0.7233270406723024,0.7233270406723024,-0.6976026770236674,0.0,0.7233270406723024
2015-01-12T20:14:31,2015-01-12T00:00:00,"Too many choices, high costs and bureaucracy: British expats grade American healthcare system 'a pain in the arse'",Moving to the US for work has advantages for British citizens. The healthcare system is not one of them. It’s so bad that some expats fly home for treatment,0.7000000000000001,0.8311891555786133,-0.8311891555786133,GUARDIAN,1860099b9ba05ede0be356fd,0.5818324089050293,0.5818324089050293,-0.48361278864604174,0.0,0.5818324089050293
2015-01-13T05:13:23,2015-01-13T00:00:00,Elizabeth Warren forces White House climbdown on Treasury appointment,Antonio Weiss was Obama’s pick for Treasury undersecretary but Senator Warren blocks second nominee for being too close to Wall Street,0.8250000000000001,0.8753448128700256,-0.8753448128700256,GUARDIAN,18dbe34cda0d28563f5348ee,0.7221594706177712,0.7221594706177712,-0.6321385466702297,0.0,0.7221594706177712
2015-01-13T05:34:56,2015-01-13T00:00:00,Oregon v Ohio State: College Football Championship – as it happened,Third-string quarterback leads Buckeyes to national title in third career start,0.7000000000000001,0.5391050577163696,0.0,GUARDIAN,2510b66ec4dcad6634254ed9,0.37737354040145876,0.37737354040145876,0.0,0.0,0.0
2015-01-13T08:03:15,2015-01-13T00:00:00,Charlie Hebdo: first cover since terror attack depicts prophet Muhammad,French satirical magazine’s surviving columnist says cover is a call to forgive the terrorists who murdered her colleagues last week,0.7000000000000001,0.7893429398536682,0.0,GUARDIAN,316b91d898040dbd8ae9bd4b,0.5525400578975678,0.5525400578975678,0.0,0.0,0.0
2015-01-13T08:43:01,2015-01-13T00:00:00,Today's media stories from the papers,"Our roundup of the day's media stories, including Charlie Hebdo memorial edition to feature prophet Muhammad on cover and Express Newspapers to push forward with redundancies",0.7000000000000001,0.5083304643630981,0.5083304643630981,GUARDIAN,164dee79857371cc35c2ca9c,0.35583132505416876,0.35583132505416876,0.18087990269972212,0.35583132505416876,0.0
2015-01-13T13:59:08,2015-01-13T00:00:00,"Guardian Weekly Letters, 16 January 2015",Dynastic power and the Clintons; marches in Germany; Australia’s dark shadow,0.7000000000000001,0.9178219437599182,0.0,GUARDIAN,b53fafc4f0e522db298f9706,0.6424753606319428,0.6424753606319428,0.0,0.0,0.0
2015-01-13T16:54:38,2015-01-13T00:00:00,FTSE gains ground but Tullow drops on oil fall and job cut talk,Oil companies continued to slip but supermarkets boosted by Morrisons news,0.75,0.7385135889053345,-0.7385135889053345,GUARDIAN,4ac515afe962ea775e8e68d7,0.5538851916790009,0.5538851916790009,-0.409051740748378,0.0,0.5538851916790009
2015-01-13T17:49:02,2015-01-13T00:00:00,UK inflation tumbles to 14-year low of 0.5% - live blog,"Falling oil prices and supermarket price wars have sent UK inflation tumbling to its lowest level since 2000, and the Bank of England thinks it could fall further",0.8125,0.9707886576652528,-0.9707886576652528,GUARDIAN,6d6c4efc98b3bf4247850d64,0.7887657843530179,0.7887657843530179,-0.7657248770043465,0.0,0.7887657843530179
2015-01-13T23:21:48,2015-01-13T00:00:00,Nine things you probably didn’t know about the Queensland election,"From the ‘I’m with stupid’ arrest to the fake Tahitian prince, this Queensland election already has more than its share of colourful characters",0.7000000000000001,0.902317762374878,0.0,GUARDIAN,0addfdb406a505a32eb59cce,0.6316224336624147,0.6316224336624147,0.0,0.0,0.0
2015-01-14T09:03:43,2015-01-14T00:00:00,Today's media stories from the papers,"Our roundup of the day's media stories, including Charlie Hebdo's new edition 'made with joy as well as pain' and editors demand action as snooping fears escalate",0.7000000000000001,0.7647548317909241,0.0,GUARDIAN,c8631940c1a4661081c72930,0.5353283822536469,0.5353283822536469,0.0,0.0,0.0
2015-01-14T09:44:40,2015-01-14T00:00:00,"Game Digital slumps after profit warning, as FTSE falls on commodity collapse",World Bank cuts growth forecasts and helps send metal prices lower on demand fears,0.75,0.9613351821899414,-0.9613351821899414,GUARDIAN,48df43fe1eeb498ebfe1dba3,0.721001386642456,0.721001386642456,-0.6931239993871259,0.0,0.721001386642456
2015-01-14T12:30:02,2015-01-14T00:00:00,Beyond Wall Street: the encouraging growth of new financial models,"Where mainstream finance is failing local economies, circular economy schemes from local currencies to crowdfunding are appearing, says  Rosalinda Sanquiche",0.7625000000000001,0.697517454624176,0.697517454624176,GUARDIAN,87012dd4332cf03f6dd86624,0.5318570591509343,0.5318570591509343,0.37097958212285953,0.5318570591509343,0.0
2015-01-14T13:13:49,2015-01-14T00:00:00,BuzzFeed to NME: a publisher's masterclass in producing online video,"Too many videos play as if they have been produced for company bosses. Brevity, focus and the ability to teach viewers something new are key ingredients",0.7000000000000001,0.9152899980545044,0.0,GUARDIAN,18112d2469b0a09dbf746591,0.6407029986381532,0.6407029986381532,0.0,0.0,0.0
2015-01-14T13:20:46,2015-01-14T00:00:00,"Activists plan to draft Elizabeth Warren, winner of political battles, to run for president","Massachusetts senator, known for her opposition to Wall Street, tells former FDIC chairperson Sheila Bair that she won’t run in 2016",0.7625000000000001,0.5626605749130249,0.0,GUARDIAN,3417015e31c61e9932aa0755,0.4290286883711815,0.4290286883711815,0.0,0.0,0.0
2015-01-14T13:25:47,2015-01-14T00:00:00,Kamala Harris: the 'female Obama' plots her course on the road to Washington,The attorney general is the odds-on favourite to become the next senator from California – and perhaps the nation’s next progressive star in the making,0.7000000000000001,0.8159547448158264,0.0,GUARDIAN,44abe8e02d47c4c8a6777d05,0.5711683213710785,0.5711683213710785,0.0,0.0,0.0
2015-01-14T13:47:00,2015-01-14T00:00:00,World Bank forecast causes markets to tumble,"Copper prices – seen as measure of global economy – fall along with shares, after growth prediction cut to 3%",0.75,0.9704260230064392,-0.9704260230064392,GUARDIAN,63a78af4dba72f3242aae8b9,0.7278195172548294,0.7278195172548294,-0.7062949995960706,0.0,0.7278195172548294
2015-01-14T17:28:11,2015-01-14T00:00:00,Stock markets hit by global growth fears – business live,The ECJ’s attorney general has ruled broadly in favour of Mario Draghi’s OMT programme,0.75,0.54196697473526,0.54196697473526,GUARDIAN,eff97a04b18ffb4cbca02443,0.406475231051445,0.406475231051445,0.22029615127776747,0.406475231051445,0.0
2015-01-14T19:14:42,2015-01-14T00:00:00,Al-Qaida in Yemen uses video to claim responsibility for Charlie Hebdo attack,AQAP leader makes assertion as Nigeria’s Boko Haram seeks to show it is plugged into wider jihadi network with own recording,0.7000000000000001,0.8247216939926147,0.0,GUARDIAN,40e2cc58a0e41478adab98fe,0.5773051857948304,0.5773051857948304,0.0,0.0,0.0
2015-01-14T20:09:21,2015-01-14T00:00:00,Republicans use 'death by a thousand cuts' strategy to deregulate Wall Street,The House today passed measures to water down Dodd-Frank financial reform even though Obama has sworn to veto them later,0.8125,0.6578477621078491,-0.6578477621078491,GUARDIAN,4c40b9e1b1f0d29c5502c2eb,0.5345013067126274,0.5345013067126274,-0.351620488464623,0.0,0.5345013067126274
2015-01-14T22:38:10,2015-01-14T00:00:00,"Whisper editor-in-chief Neetzan Zimmerman leaves company, report says","Zimmerman, once ‘most popular blogger working on the web’ turned secret-sharing app editor, ends Twitter silence",0.7000000000000001,0.6924888491630554,-0.6924888491630554,GUARDIAN,a74ae13ad320c33ac0f16a7c,0.48474219441413885,0.48474219441413885,-0.3356785643506211,0.0,0.48474219441413885
2015-01-15T10:00:25,2015-01-15T00:00:00,FTSE 100 falls in volatile trading after Swiss bank move but Experian gains,Information group bucks falling trend as it says it was confident to return to growth,0.75,0.932382583618164,-0.932382583618164,GUARDIAN,0eb2e927d2983c21a440c549,0.6992869377136229,0.6992869377136229,-0.6520029616758618,0.0,0.6992869377136229
2015-01-15T15:58:59,2015-01-15T00:00:00,Rupert Murdoch derides Mitt Romney 2016 candidacy: 'He had his chance',"In an address to thinktank, Murdoch says former Massachusetts governor, who is weighing running for president for a third time, was ‘a terrible candidate’",0.7000000000000001,0.8772888779640198,-0.8772888779640198,GUARDIAN,e6de05c46788e559817059bc,0.614102214574814,0.614102214574814,-0.5387450427795583,0.0,0.614102214574814
2015-01-15T17:02:36,2015-01-15T00:00:00,FTSE ends higher after turmoil caused by Swiss central bank move,Kingfisher drops after Homebase results but leading shares shrug off volatility,0.75,0.9095814824104308,-0.9095814824104308,GUARDIAN,f411df8a58b4c653ea93056c,0.6821861118078231,0.6821861118078231,-0.6205038548579676,0.0,0.6821861118078231
2015-01-15T17:19:30,2015-01-15T00:00:00,Market turmoil as Swiss central bank drops currency cap – business live,"Swiss National Bank has abandoned its attempt to stop the Swiss franc gaining value against the euro, as eurozone QE approaches",0.75,0.9461247324943542,-0.9461247324943542,GUARDIAN,02f804ed5ab8d7e327ebb951,0.7095935493707657,0.7095935493707657,-0.671364007078135,0.0,0.7095935493707657
2015-01-15T17:24:30,2015-01-15T00:00:00,Detroit automakers seek to prove the toughest muscle trucks can still be green,"America’s affair with gas-guzzling giants suffered another blow at this week’s North American International Auto Show, where even the pickup trucks were eco-friendly",0.75,0.8451260328292847,-0.8451260328292847,GUARDIAN,66365ce64ea6577afe0e6c84,0.6338445246219635,0.6338445246219635,-0.5356785085243239,0.0,0.6338445246219635
2015-01-15T21:51:15,2015-01-15T00:00:00,It's not just millennials: nearly half of Brits want jobs that change the world,A new report has found that Britons are not happy with traditional business practices and want employers to do more to improve society and the environment,0.7000000000000001,0.9477917551994324,-0.9477917551994324,GUARDIAN,3059ceeb14d545424023b4bc,0.6634542286396027,0.6634542286396027,-0.6288164478568146,0.0,0.6634542286396027
2015-01-16T00:02:00,2015-01-16T00:00:00,US and UK plan cyber ‘war games’ to test resilience,First exercise to combat growing internet security threats will be simulated attack on City of London and Wall Street,0.8125,0.7056095004081726,0.0,GUARDIAN,cce7a8ad12ddb6138d4321fb,0.5733077190816402,0.5733077190816402,0.0,0.0,0.0
2015-01-16T08:51:45,2015-01-16T00:00:00,Today's media stories from the papers,"Our roundup of the day's media stories, including BBC told to tackle lack of women in news broadcasting and spot-fixing convictions to be examined over Fake Sheikh concerns",0.7000000000000001,0.8117333054542542,0.0,GUARDIAN,3d62a36e483f2e53e678e820,0.5682133138179779,0.5682133138179779,0.0,0.0,0.0
2015-01-16T11:05:31,2015-01-16T00:00:00,Google Glass can return – but it must clear four big hurdles first,"If Google still wishes to make Glass a genuine consumer-focused gadget, rather than a niche-interest product, here’s what it has to fix",0.75,0.8867918848991394,0.0,GUARDIAN,2a63259c75379c0dc3e7e32e,0.6650939136743546,0.6650939136743546,0.0,0.0,0.0
2015-01-16T13:00:02,2015-01-16T00:00:00,"Fewer cows, fatter hogs: behind rising prices for meat in US supermarkets",Consumers are paying more for beef and pork products as farmers and cattle ranchers try to adjust to demand. One big problem: obese hogs,0.75,0.7428494691848755,-0.7428494691848755,GUARDIAN,84901497f9f4e39ff6052dd2,0.5571371018886566,0.5571371018886566,-0.41386900040118846,0.0,0.5571371018886566
2015-01-16T14:00:00,2015-01-16T00:00:00,"Facebook and Twitter have ‘social responsibility’ to help fight terrorism, says David Cameron","UK prime minister, in Washington for talks with Barack Obama, says government access to communications data is vital in preventing attacks",0.7000000000000001,0.7644426226615906,0.0,GUARDIAN,6a772a1ae8fbd8174f03801c,0.5351098358631134,0.5351098358631134,0.0,0.0,0.0
2015-01-16T14:00:03,2015-01-16T00:00:00,Six ways the US is building a people-powered economy,"Alternative business models such as worker-owned co-ops are gaining ground, proving that a more just and sustainable future is possible",0.7000000000000001,0.8882544040679932,0.8882544040679932,GUARDIAN,f90d4944c97a78b53e981cd1,0.6217780828475953,0.6217780828475953,0.55229712044233,0.6217780828475953,0.0
2015-01-16T15:09:29,2015-01-16T00:00:00,Goldman Sachs results: $12bn set aside for pay and bonuses for 2014,"Full-year profits up 5% but fourth quarter sees a revenue fall in investment banking, client trading, lending and fund management",0.75,0.9729262590408324,-0.9729262590408324,GUARDIAN,105a3663671510fd05b76388,0.7296946942806243,0.7296946942806243,-0.7099391291483916,0.0,0.7296946942806243
2015-01-16T17:02:59,2015-01-16T00:00:00,FTSE ends week on positive note as oil and copper recover,Investors anticipate eurozone quantitative easing after shock Swiss franc move,0.75,0.9346600770950316,0.9346600770950316,GUARDIAN,63d1df3aba0e49254d968d02,0.7009950578212737,0.7009950578212737,0.6551920947864678,0.7009950578212737,0.0
2015-01-16T17:44:34,2015-01-16T00:00:00,Swiss stock market slides further after central bank's currency U-turn – live,Casualties mount as New Zealand broker is forced to shut,0.75,0.9474490880966188,-0.9474490880966188,GUARDIAN,4b48bee21aabbc3efc0572f8,0.7105868160724641,0.7105868160724641,-0.6732448309013359,0.0,0.7105868160724641
2015-01-16T21:16:18,2015-01-16T00:00:00,Obama: 'we can do better' on surveillance programs respecting privacy – as it happened,President and prime minister speak after Oval Office meeting with counter-terrorism and cybersecurity top of the agenda,0.7000000000000001,0.8974648118019104,0.0,GUARDIAN,d7c0cff61229899cea327f1d,0.6282253682613373,0.6282253682613373,0.0,0.0,0.0
2015-01-17T13:55:50,2015-01-17T00:00:00,Mitt Romney looks to 2016 run and wants to 'lift people out of poverty',"Two-time presidential hopeful outlines more inclusive agenda in post-Obama era during speec, but fellow Republicans remain skeptical",0.7000000000000001,0.7520993947982788,0.0,GUARDIAN,7cae2be06805a400e4becf3b,0.5264695763587952,0.5264695763587952,0.0,0.0,0.0
2015-01-17T15:58:58,2015-01-17T00:00:00,Charlie Hebdo 'survival issue': what do you think?,Charlie Hebdo’s controversial cartoons ‘breached Islamic taboo’ on visual representations of the prophet Muhammed. But should we still use them in the name of free speech?,0.7000000000000001,0.8343127965927124,0.0,GUARDIAN,99d12e709d09ffd89c22f257,0.5840189576148987,0.5840189576148987,0.0,0.0,0.0
2015-01-18T07:00:07,2015-01-18T00:00:00,Google searches for a way to avoid Microsoft’s fate,"A dip in the search behemoth’s market share has encouraged some commentators to compare it to Bill Gates’s company, writes  John Naughton",0.75,0.8120259642601013,-0.8120259642601013,GUARDIAN,1e60d530ad23f4d7c44ad9c3,0.609019473195076,0.609019473195076,-0.4945396249744105,0.0,0.609019473195076
2015-01-18T13:33:03,2015-01-18T00:00:00,From Black Messiah to Black Lives Matter: how Pentecostal piety can reveal the charade of racialized capitalism,"Andrew Wilkes:  Our system of values in this country needs to change, and that will require more than just a single policy measure",0.7000000000000001,0.8975462317466736,0.0,GUARDIAN,e74b5b569d5707167998a9cb,0.6282823622226715,0.6282823622226715,0.0,0.0,0.0
2015-01-18T18:48:13,2015-01-18T00:00:00,Mitt Romney 2016 hints fuel debate among Republicans as questions linger,Party members respond with a mix of skepticism and support after two-time presidential hopeful flirts even more with entering 2016 race,0.7000000000000001,0.3498173058032989,0.0,GUARDIAN,7397bf16e79f09463cf4689a,0.24487211406230924,0.24487211406230924,0.0,0.0,0.0
2015-01-19T08:52:20,2015-01-19T00:00:00,Today's media stories from the papers,"Our roundup of the day's media stories, including how the Charlie Hebdo 'survival issue' was made and TV bosses search for next Strictly Come Dancing",0.7000000000000001,0.9259545803070068,0.0,GUARDIAN,5337575cac8b4b916b27968a,0.6481682062149049,0.6481682062149049,0.0,0.0,0.0
2015-01-19T16:58:49,2015-01-19T00:00:00,"FTSE shrugs off Chinese slump, while Dixons gains on Christmas hopes",Leading shares lifted by hopes of quantitative easing from European Central Bank this week,0.75,0.7808908224105835,0.7808908224105835,GUARDIAN,7c113d9ab687dee91dadf3dd,0.5856681168079376,0.5856681168079376,0.4573428573938081,0.5856681168079376,0.0
